orderId,client_id,order_date
84715,7107,2022-04-30
84716,3505,2022-06-02
84717,8083,2022-04-05
84718,1139,2022-04-01
84719,817,2022-04-11
84720,6110,2022-04-24
84721,2978,2022-04-21
84722,1453,2022-06-29
84723,366,2022-06-11
84724,6689,2022-04-19
84725,9034,2022-05-30
84726,2978,2022-06-01
84727,60,2022-06-24
84728,8419,2022-04-08
84729,3582,2022-04-13
84730,3089,2022-04-12
84731,4706,2022-05-12
84732,8382,2022-06-10
84733,7254,2022-05-13
84734,2675,2022-06-21
84735,8604,2022-05-22
84736,4841,2022-04-10
84737,6852,2022-05-20
84738,7600,2022-04-06
84739,6090,2022-06-27
84740,7827,2022-04-06
84741,8170,2022-04-17
84742,1934,2022-06-08
84743,817,2022-04-11
84744,60,2022-05-02
84745,5592,2022-04-04
84746,3700,2022-04-16
84747,175,2022-05-15
84748,5779,2022-04-16
84749,8320,2022-04-20
84750,5262,2022-05-08
84751,2978,2022-05-21
84752,1147,2022-06-01
84753,5592,2022-06-23
84754,2978,2022-06-02
84755,5531,2022-05-09
84756,4931,2022-04-13
84757,6090,2022-06-20
84758,1242,2022-06-15
84759,3348,2022-06-09
84760,2675,2022-05-10
84761,3817,2022-06-04
84762,7318,2022-06-04
84763,817,2022-06-05
84764,2864,2022-04-26
84765,3815,2022-04-23
84766,1934,2022-04-12
84767,519,2022-05-09
84768,5106,2022-04-08
84769,4499,2022-04-14
84770,1634,2022-04-24
84771,1934,2022-06-13
84772,2442,2022-06-06
84773,817,2022-04-13
84774,2442,2022-06-27
84775,1516,2022-05-11
84776,4931,2022-04-22
84777,817,2022-06-18
84778,4758,2022-04-30
84779,4931,2022-04-22
84780,5983,2022-05-16
84781,6307,2022-04-18
84782,2161,2022-05-29
84783,6726,2022-05-26
84784,5593,2022-05-29
84785,4931,2022-05-15
84786,5973,2022-05-02
84787,5531,2022-06-02
84788,7107,2022-05-26
84789,3921,2022-06-16
84790,614,2022-06-02
84791,7899,2022-05-08
84792,2435,2022-04-08
84793,3657,2022-06-22
84794,1934,2022-04-30
84795,817,2022-04-14
84796,5592,2022-05-15
84797,5531,2022-05-13
84798,3315,2022-05-09
84799,5832,2022-06-21
84800,6592,2022-06-07
84801,6266,2022-06-06
84802,1746,2022-06-25
84803,8344,2022-04-03
84804,7873,2022-06-03
84805,5592,2022-04-10
84806,2978,2022-06-21
84807,6307,2022-04-14
84808,1763,2022-04-24
84809,5531,2022-05-18
84810,7778,2022-05-05
84811,2978,2022-05-31
84812,5339,2022-06-18
84813,7365,2022-06-26
84814,128,2022-04-14
84815,1315,2022-06-04
84816,4931,2022-05-06
84817,5364,2022-04-12
84818,2698,2022-06-14
84819,1516,2022-04-02
84820,2097,2022-04-04
84821,4515,2022-05-10
84822,6202,2022-05-25
84823,7778,2022-06-06
84824,4931,2022-04-27
84825,5262,2022-04-30
84826,2978,2022-06-13
84827,2978,2022-06-04
84828,5950,2022-05-06
84829,7912,2022-04-14
84830,913,2022-05-25
84831,4723,2022-05-03
84832,104,2022-04-01
84833,4931,2022-04-18
84834,6103,2022-05-30
84835,920,2022-06-10
84836,4672,2022-04-26
84837,6202,2022-05-05
84838,8307,2022-06-10
84839,7476,2022-04-24
84840,3815,2022-04-05
84841,817,2022-05-03
84842,3815,2022-04-01
84843,1040,2022-06-09
84844,1516,2022-04-03
84845,8369,2022-04-15
84846,817,2022-06-07
84847,104,2022-05-02
84848,1516,2022-05-01
84849,1516,2022-04-30
84850,4931,2022-06-14
84851,4931,2022-06-20
84852,7745,2022-06-20
84853,817,2022-04-11
84854,6592,2022-06-10
84855,5599,2022-06-06
84856,5195,2022-05-06
84857,817,2022-06-15
84858,2651,2022-05-18
84859,6066,2022-05-05
84860,5293,2022-04-02
84861,4931,2022-04-24
84862,2978,2022-05-15
84863,817,2022-04-15
84864,4786,2022-06-06
84865,9034,2022-06-16
84866,60,2022-05-30
84867,817,2022-04-09
84868,3110,2022-05-17
84869,6748,2022-06-13
84870,758,2022-04-08
84871,7380,2022-05-11
84872,8273,2022-05-05
84873,2613,2022-06-15
84874,255,2022-04-19
84875,60,2022-06-15
84876,1516,2022-04-10
84877,266,2022-04-16
84878,2570,2022-05-17
84879,648,2022-06-02
84880,3288,2022-05-04
84881,817,2022-06-15
84882,4871,2022-04-02
84883,1939,2022-04-27
84884,2978,2022-05-06
84885,5545,2022-05-29
84886,2957,2022-05-30
84887,6981,2022-04-25
84888,6307,2022-04-23
84889,3120,2022-04-08
84890,4841,2022-04-05
84891,903,2022-04-18
84892,4931,2022-04-19
84893,2978,2022-05-23
84894,1934,2022-05-18
84895,1613,2022-04-11
84896,5602,2022-05-17
84897,7107,2022-06-02
84898,4973,2022-04-04
84899,817,2022-04-16
84900,7453,2022-05-17
84901,4931,2022-04-03
84902,940,2022-05-28
84903,4931,2022-04-13
84904,4931,2022-06-08
84905,5419,2022-04-25
84906,2686,2022-05-24
84907,48,2022-05-16
84908,4931,2022-06-22
84909,3569,2022-05-08
84910,5531,2022-06-11
84911,5531,2022-05-22
84912,3534,2022-04-11
84913,4931,2022-06-05
84914,5531,2022-06-28
84915,5720,2022-06-11
84916,817,2022-06-14
84917,6683,2022-04-26
84918,1634,2022-06-01
84919,1516,2022-04-14
84920,891,2022-06-11
84921,3514,2022-06-13
84922,2978,2022-04-30
84923,8168,2022-05-11
84924,4931,2022-04-29
84925,8419,2022-04-09
84926,2978,2022-06-21
84927,4931,2022-06-11
84928,4741,2022-04-16
84929,4982,2022-06-14
84930,2442,2022-05-18
84931,7778,2022-05-13
84932,8320,2022-06-01
84933,5531,2022-05-12
84934,5531,2022-06-26
84935,6307,2022-04-28
84936,60,2022-05-09
84937,5354,2022-06-13
84938,1516,2022-05-01
84939,48,2022-05-31
84940,2978,2022-04-28
84941,1516,2022-05-05
84942,634,2022-04-07
84943,3771,2022-05-13
84944,920,2022-04-12
84945,1610,2022-05-08
84946,4931,2022-06-05
84947,4931,2022-04-23
84948,1516,2022-05-04
84949,648,2022-05-29
84950,5599,2022-05-02
84951,3815,2022-04-28
84952,4703,2022-05-17
84953,817,2022-05-01
84954,2676,2022-06-16
84955,8031,2022-05-04
84956,1516,2022-05-22
84957,817,2022-06-21
84958,3815,2022-04-28
84959,4499,2022-06-27
84960,4931,2022-04-06
84961,8783,2022-05-19
84962,817,2022-06-16
84963,104,2022-05-16
84964,7365,2022-04-07
84965,7811,2022-04-25
84966,1939,2022-06-17
84967,136,2022-05-16
84968,920,2022-06-09
84969,6726,2022-05-04
84970,817,2022-05-14
84971,5438,2022-04-06
84972,942,2022-04-21
84973,3815,2022-04-10
84974,7662,2022-06-08
84975,835,2022-06-26
84976,3120,2022-04-30
84977,817,2022-04-02
84978,3505,2022-05-10
84979,3815,2022-06-07
84980,2978,2022-06-08
84981,3815,2022-04-25
84982,4764,2022-06-09
84983,73,2022-04-27
84984,2421,2022-05-19
84985,8273,2022-04-18
84986,817,2022-04-07
84987,1516,2022-06-08
84988,2461,2022-05-07
84989,1433,2022-06-04
84990,8330,2022-04-05
84991,6663,2022-04-07
84992,817,2022-04-01
84993,1746,2022-04-18
84994,4358,2022-04-19
84995,2878,2022-06-08
84996,817,2022-04-03
84997,4931,2022-04-05
84998,5576,2022-06-01
84999,2570,2022-05-30
85000,5392,2022-06-09
85001,2686,2022-06-18
85002,8142,2022-05-07
85003,3505,2022-04-23
85004,817,2022-05-30
85005,540,2022-05-17
85006,1516,2022-05-29
85007,6112,2022-05-02
85008,5592,2022-05-05
85009,60,2022-04-18
85010,5531,2022-05-20
85011,1516,2022-05-25
85012,5531,2022-06-01
85013,817,2022-05-02
85014,8320,2022-04-28
85015,88,2022-04-09
85016,1516,2022-05-29
85017,2651,2022-06-24
85018,817,2022-04-13
85019,4159,2022-05-01
85020,3894,2022-04-19
85021,1220,2022-04-03
85022,5461,2022-05-17
85023,8419,2022-06-02
85024,3120,2022-04-05
85025,5531,2022-05-11
85026,5339,2022-06-05
85027,2643,2022-04-09
85028,3582,2022-04-08
85029,2978,2022-06-14
85030,5531,2022-04-13
85031,280,2022-04-15
85032,5217,2022-06-27
85033,2643,2022-05-09
85034,2839,2022-06-13
85035,6016,2022-06-05
85036,5779,2022-06-08
85037,2978,2022-06-21
85038,817,2022-05-03
85039,4931,2022-04-13
85040,6164,2022-04-10
85041,7366,2022-06-08
85042,2978,2022-06-09
85043,817,2022-04-14
85044,4931,2022-05-26
85045,6090,2022-04-08
85046,8909,2022-04-10
85047,4575,2022-04-10
85048,8419,2022-05-27
85049,2608,2022-04-04
85050,1139,2022-04-17
85051,6592,2022-05-18
85052,2907,2022-04-30
85053,3309,2022-06-07
85054,2978,2022-05-19
85055,7691,2022-04-15
85056,3815,2022-05-12
85057,7073,2022-05-27
85058,6679,2022-05-29
85059,60,2022-04-17
85060,4438,2022-03-31
85061,817,2022-04-11
85062,5531,2022-05-14
85063,8081,2022-06-26
85064,817,2022-06-16
85065,4303,2022-06-26
85066,3569,2022-05-05
85067,817,2022-06-16
85068,6815,2022-04-02
85069,2978,2022-04-30
85070,6202,2022-04-22
85071,5531,2022-04-15
85072,1516,2022-05-03
85073,2442,2022-04-14
85074,648,2022-04-12
85075,3505,2022-04-06
85076,817,2022-06-13
85077,8273,2022-06-18
85078,7807,2022-05-14
85079,1453,2022-05-07
85080,7365,2022-06-22
85081,2978,2022-04-07
85082,5461,2022-04-21
85083,1022,2022-05-12
85084,4931,2022-06-23
85085,817,2022-06-04
85086,2978,2022-05-19
85087,2686,2022-05-03
85088,2360,2022-06-23
85089,6661,2022-05-02
85090,7476,2022-05-31
85091,5567,2022-06-02
85092,2978,2022-04-30
85093,817,2022-04-21
85094,7034,2022-06-05
85095,2570,2022-04-10
85096,1516,2022-06-15
85097,1934,2022-04-24
85098,3238,2022-05-14
85099,4931,2022-06-26
85100,8675,2022-06-26
85101,2978,2022-04-05
85102,2686,2022-06-20
85103,2948,2022-06-07
85104,4053,2022-04-08
85105,4980,2022-04-22
85106,5531,2022-05-09
85107,6090,2022-04-03
85108,1516,2022-04-10
85109,6307,2022-05-07
85110,2570,2022-05-09
85111,4931,2022-06-14
85112,4931,2022-06-24
85113,4499,2022-05-07
85114,6307,2022-04-21
85115,2442,2022-04-05
85116,6307,2022-05-03
85117,817,2022-05-31
85118,817,2022-05-29
85119,2810,2022-04-30
85120,5832,2022-04-03
85121,5531,2022-04-11
85122,3894,2022-06-28
85123,8593,2022-04-16
85124,6079,2022-05-27
85125,4931,2022-06-28
85126,4931,2022-04-07
85127,4931,2022-05-01
85128,7146,2022-04-04
85129,6307,2022-06-03
85130,8592,2022-05-02
85131,2161,2022-06-23
85132,4931,2022-06-13
85133,7479,2022-05-10
85134,5485,2022-05-16
85135,7005,2022-05-05
85136,335,2022-04-07
85137,2978,2022-05-15
85138,3815,2022-06-26
85139,3815,2022-05-10
85140,1516,2022-04-03
85141,817,2022-04-26
85142,817,2022-06-26
85143,4931,2022-06-03
85144,817,2022-05-26
85145,817,2022-04-23
85146,5592,2022-06-10
85147,8949,2022-06-22
85148,245,2022-06-26
85149,2570,2022-06-15
85150,1634,2022-06-01
85151,7939,2022-04-26
85152,3815,2022-05-28
85153,4426,2022-05-29
85154,60,2022-04-14
85155,2978,2022-06-18
85156,1139,2022-05-14
85157,4798,2022-05-26
85158,1746,2022-04-27
85159,6307,2022-05-22
85160,8320,2022-04-15
85161,2346,2022-04-27
85162,6307,2022-04-25
85163,8320,2022-05-27
85164,2363,2022-06-26
85165,3894,2022-05-02
85166,8382,2022-04-16
85167,932,2022-05-16
85168,817,2022-04-19
85169,8132,2022-04-22
85170,2978,2022-04-10
85171,2978,2022-05-26
85172,173,2022-05-02
85173,4499,2022-04-16
85174,817,2022-06-06
85175,1516,2022-05-10
85176,4841,2022-05-13
85177,2161,2022-06-02
85178,817,2022-04-05
85179,5531,2022-05-10
85180,7115,2022-04-05
85181,3654,2022-04-27
85182,1607,2022-05-12
85183,7294,2022-05-02
85184,1516,2022-04-03
85185,1782,2022-05-16
85186,2978,2022-04-14
85187,4550,2022-04-26
85188,5538,2022-05-06
85189,4982,2022-05-07
85190,4067,2022-06-19
85191,104,2022-05-28
85192,3815,2022-04-02
85193,1634,2022-04-18
85194,3815,2022-04-15
85195,8446,2022-05-18
85196,8351,2022-04-14
85197,3199,2022-04-06
85198,666,2022-04-02
85199,825,2022-04-19
85200,5461,2022-04-21
85201,817,2022-06-19
85202,2531,2022-05-26
85203,817,2022-04-03
85204,8969,2022-04-12
85205,7294,2022-04-15
85206,2360,2022-06-04
85207,1433,2022-06-01
85208,2163,2022-04-05
85209,4931,2022-05-07
85210,2570,2022-06-29
85211,4982,2022-04-27
85212,5531,2022-05-19
85213,999,2022-05-19
85214,5531,2022-04-11
85215,7111,2022-05-07
85216,2363,2022-04-10
85217,5531,2022-04-10
85218,1453,2022-05-08
85219,3079,2022-06-03
85220,1516,2022-04-02
85221,6897,2022-06-14
85222,1634,2022-04-02
85223,817,2022-04-04
85224,1516,2022-04-21
85225,7778,2022-04-10
85226,5531,2022-05-21
85227,817,2022-06-01
85228,3199,2022-06-17
85229,4931,2022-06-05
85230,1242,2022-04-13
85231,648,2022-06-18
85232,5531,2022-04-03
85233,7107,2022-06-07
85234,4499,2022-05-04
85235,693,2022-06-19
85236,2678,2022-04-27
85237,2481,2022-04-13
85238,920,2022-05-09
85239,817,2022-06-26
85240,4931,2022-04-09
85241,1139,2022-06-08
85242,2517,2022-06-13
85243,5531,2022-06-26
85244,7881,2022-04-27
85245,2698,2022-04-25
85246,5531,2022-04-28
85247,6307,2022-06-01
85248,817,2022-06-01
85249,1934,2022-04-19
85250,8584,2022-06-02
85251,6090,2022-05-06
85252,6087,2022-04-16
85253,6896,2022-05-14
85254,7178,2022-05-16
85255,4451,2022-04-20
85256,4982,2022-04-29
85257,3079,2022-04-19
85258,8783,2022-06-09
85259,1974,2022-04-11
85260,1516,2022-06-03
85261,1516,2022-06-14
85262,817,2022-05-07
85263,2978,2022-06-01
85264,2826,2022-04-08
85265,3815,2022-04-16
85266,3815,2022-05-11
85267,2202,2022-05-10
85268,2842,2022-04-28
85269,3511,2022-06-01
85270,3199,2022-04-27
85271,2570,2022-04-04
85272,2788,2022-04-13
85273,6250,2022-06-03
85274,1104,2022-06-18
85275,2978,2022-04-23
85276,7778,2022-05-31
85277,3079,2022-04-25
85278,5490,2022-04-17
85279,817,2022-05-10
85280,1949,2022-04-02
85281,1934,2022-05-03
85282,7189,2022-04-24
85283,1746,2022-05-10
85284,4931,2022-05-04
85285,6144,2022-06-21
85286,2790,2022-05-27
85287,2978,2022-04-06
85288,6307,2022-06-22
85289,8329,2022-05-23
85290,1874,2022-04-19
85291,2657,2022-05-22
85292,2570,2022-06-17
85293,4931,2022-04-09
85294,1516,2022-06-11
85295,148,2022-05-21
85296,2686,2022-06-11
85297,8351,2022-04-18
85298,7833,2022-05-31
85299,8675,2022-05-27
85300,5545,2022-04-09
85301,936,2022-04-21
85302,5545,2022-05-23
85303,110,2022-04-23
85304,817,2022-04-30
85305,6644,2022-06-19
85306,2865,2022-06-27
85307,2570,2022-04-07
85308,920,2022-05-02
85309,5531,2022-04-27
85310,5310,2022-05-04
85311,2978,2022-06-23
85312,2978,2022-06-14
85313,817,2022-06-02
85314,5531,2022-06-26
85315,2978,2022-04-17
85316,4931,2022-04-21
85317,6269,2022-04-27
85318,1516,2022-06-13
85319,5531,2022-05-17
85320,4931,2022-05-24
85321,6307,2022-05-03
85322,3079,2022-06-21
85323,3487,2022-04-19
85324,110,2022-04-25
85325,4499,2022-06-15
85326,1516,2022-05-06
85327,1516,2022-05-30
85328,8552,2022-06-19
85329,2346,2022-04-23
85330,5358,2022-06-18
85331,817,2022-06-25
85332,3445,2022-06-11
85333,5592,2022-04-20
85334,817,2022-06-05
85335,7366,2022-05-11
85336,6528,2022-04-18
85337,920,2022-06-13
85338,5531,2022-06-01
85339,4266,2022-05-15
85340,5461,2022-04-03
85341,7811,2022-04-19
85342,933,2022-05-12
85343,3885,2022-05-06
85344,2677,2022-06-19
85345,4499,2022-06-05
85346,1516,2022-04-28
85347,1516,2022-05-18
85348,817,2022-05-31
85349,6307,2022-06-11
85350,5531,2022-05-01
85351,2643,2022-04-16
85352,817,2022-04-07
85353,1516,2022-06-20
85354,5832,2022-06-08
85355,2978,2022-05-03
85356,817,2022-06-02
85357,1516,2022-04-04
85358,6585,2022-04-14
85359,7782,2022-05-31
85360,8132,2022-06-13
85361,6661,2022-05-31
85362,4931,2022-06-19
85363,5998,2022-05-27
85364,817,2022-04-02
85365,5602,2022-04-22
85366,245,2022-04-02
85367,2957,2022-04-04
85368,2978,2022-06-11
85369,4975,2022-06-22
85370,6307,2022-05-04
85371,5975,2022-05-09
85372,7778,2022-06-14
85373,6250,2022-05-03
85374,4326,2022-06-02
85375,7778,2022-06-24
85376,817,2022-06-03
85377,2516,2022-04-24
85378,3815,2022-04-13
85379,913,2022-05-18
85380,5461,2022-06-07
85381,5531,2022-04-24
85382,2978,2022-04-25
85383,2978,2022-05-05
85384,8147,2022-05-26
85385,1247,2022-05-07
85386,5461,2022-04-03
85387,3815,2022-05-14
85388,3936,2022-05-24
85389,8789,2022-04-30
85390,8377,2022-04-11
85391,817,2022-06-02
85392,5592,2022-05-19
85393,2152,2022-06-13
85394,3815,2022-05-18
85395,8591,2022-05-10
85396,7907,2022-05-01
85397,3815,2022-06-20
85398,682,2022-05-13
85399,817,2022-05-03
85400,5531,2022-06-02
85401,7778,2022-04-05
85402,2978,2022-04-20
85403,8634,2022-06-11
85404,162,2022-06-09
85405,1556,2022-05-29
85406,91,2022-04-18
85407,5337,2022-04-10
85408,4555,2022-04-23
85409,817,2022-06-19
85410,2978,2022-06-18
85411,381,2022-05-08
85412,5531,2022-06-26
85413,6528,2022-04-18
85414,162,2022-06-02
85415,3770,2022-06-14
85416,65,2022-06-09
85417,648,2022-04-26
85418,2957,2022-04-01
85419,3199,2022-05-15
85420,5262,2022-04-23
85421,961,2022-05-27
85422,2978,2022-05-06
85423,1619,2022-04-23
85424,3771,2022-05-01
85425,1462,2022-06-11
85426,1689,2022-06-27
85427,1516,2022-06-10
85428,7778,2022-05-27
85429,4931,2022-04-08
85430,1516,2022-05-30
85431,3640,2022-05-12
85432,6689,2022-04-19
85433,162,2022-04-22
85434,2978,2022-05-31
85435,6307,2022-06-28
85436,1032,2022-06-17
85437,7778,2022-04-20
85438,2570,2022-06-01
85439,4583,2022-06-27
85440,1516,2022-04-13
85441,3120,2022-04-05
85442,7318,2022-06-05
85443,817,2022-04-19
85444,104,2022-06-23
85445,4931,2022-04-25
85446,6031,2022-04-13
85447,2678,2022-04-30
85448,817,2022-04-09
85449,5339,2022-05-02
85450,5339,2022-05-24
85451,4499,2022-04-06
85452,5779,2022-05-20
85453,5950,2022-05-31
85454,1516,2022-05-30
85455,7807,2022-04-18
85456,6629,2022-04-07
85457,5005,2022-04-25
85458,1139,2022-06-25
85459,1516,2022-06-20
85460,1746,2022-06-14
85461,2978,2022-04-15
85462,3120,2022-05-25
85463,2978,2022-05-14
85464,6794,2022-05-22
85465,3199,2022-04-11
85466,920,2022-05-30
85467,5900,2022-04-17
85468,2978,2022-04-24
85469,280,2022-04-15
85470,817,2022-04-15
85471,6642,2022-04-16
85472,817,2022-05-23
85473,6307,2022-05-29
85474,7778,2022-06-10
85475,7592,2022-04-24
85476,5531,2022-06-01
85477,6156,2022-06-13
85478,5592,2022-06-10
85479,817,2022-04-19
85480,614,2022-06-15
85481,2978,2022-04-10
85482,8307,2022-04-14
85483,104,2022-04-12
85484,2869,2022-06-18
85485,2161,2022-05-28
85486,1634,2022-04-14
85487,5951,2022-05-04
85488,2978,2022-06-10
85489,817,2022-06-28
85490,5707,2022-06-13
85491,7817,2022-06-14
85492,6307,2022-04-09
85493,2442,2022-06-26
85494,1516,2022-04-06
85495,3859,2022-04-05
85496,4703,2022-04-09
85497,1527,2022-04-27
85498,2978,2022-06-14
85499,4931,2022-04-21
85500,5531,2022-05-23
85501,8379,2022-04-13
85502,5531,2022-05-21
85503,1242,2022-04-30
85504,2978,2022-06-09
85505,3894,2022-04-12
85506,1076,2022-05-13
85507,7912,2022-05-17
85508,6307,2022-06-20
85509,817,2022-04-14
85510,1844,2022-04-19
85511,2015,2022-04-24
85512,5531,2022-05-14
85513,4931,2022-04-03
85514,2978,2022-04-07
85515,1464,2022-06-15
85516,8000,2022-04-07
85517,5461,2022-04-02
85518,68,2022-04-20
85519,1516,2022-06-24
85520,817,2022-04-10
85521,335,2022-06-10
85522,3505,2022-06-17
85523,1472,2022-05-07
85524,2978,2022-06-25
85525,3199,2022-05-30
85526,3771,2022-06-09
85527,2978,2022-05-12
85528,2686,2022-06-20
85529,2979,2022-06-14
85530,6269,2022-06-19
85531,2978,2022-05-09
85532,3120,2022-05-30
85533,6307,2022-04-07
85534,3526,2022-06-01
85535,2856,2022-05-11
85536,68,2022-04-30
85537,2161,2022-05-21
85538,7177,2022-05-26
85539,4931,2022-06-18
85540,8432,2022-04-22
85541,5339,2022-04-20
85542,2978,2022-05-02
85543,60,2022-06-10
85544,4110,2022-05-05
85545,1541,2022-06-15
85546,429,2022-05-01
85547,5531,2022-04-17
85548,3120,2022-05-17
85549,817,2022-06-18
85550,5592,2022-05-15
85551,6661,2022-04-10
85552,2978,2022-06-03
85553,1516,2022-05-26
85554,4931,2022-05-15
85555,5531,2022-06-23
85556,7038,2022-04-03
85557,4931,2022-05-26
85558,4741,2022-06-13
85559,1934,2022-06-17
85560,2978,2022-06-05
85561,8559,2022-05-08
85562,5461,2022-06-04
85563,6202,2022-04-17
85564,2442,2022-06-23
85565,2686,2022-04-02
85566,60,2022-05-28
85567,4931,2022-04-08
85568,817,2022-04-01
85569,4735,2022-04-06
85570,2830,2022-05-16
85571,7360,2022-05-27
85572,8307,2022-06-19
85573,2978,2022-05-26
85574,817,2022-05-18
85575,5531,2022-06-26
85576,2978,2022-04-05
85577,8675,2022-05-10
85578,817,2022-05-09
85579,1139,2022-05-30
85580,4931,2022-04-26
85581,1650,2022-06-28
85582,6815,2022-03-31
85583,5262,2022-06-06
85584,1227,2022-05-13
85585,817,2022-05-19
85586,6773,2022-04-04
85587,4931,2022-04-10
85588,8973,2022-06-09
85589,3815,2022-05-02
85590,6307,2022-04-21
85591,817,2022-04-14
85592,2698,2022-06-15
85593,817,2022-04-06
85594,3700,2022-05-27
85595,4931,2022-06-22
85596,817,2022-04-10
85597,1516,2022-05-23
85598,2978,2022-04-01
85599,6307,2022-05-01
85600,2978,2022-05-14
85601,4931,2022-05-05
85602,6087,2022-04-23
85603,2881,2022-06-20
85604,14,2022-05-22
85605,6661,2022-04-29
85606,6307,2022-06-14
85607,8118,2022-06-27
85608,5592,2022-04-24
85609,4503,2022-06-25
85610,5531,2022-04-11
85611,6307,2022-04-04
85612,2978,2022-05-14
85613,3353,2022-06-07
85614,1984,2022-04-05
85615,5490,2022-06-08
85616,2643,2022-04-09
85617,6333,2022-06-11
85618,7778,2022-04-11
85619,3541,2022-04-22
85620,2570,2022-05-22
85621,5531,2022-04-20
85622,817,2022-06-05
85623,5878,2022-06-23
85624,4931,2022-06-20
85625,7693,2022-04-14
85626,2442,2022-06-24
85627,1242,2022-04-07
85628,1242,2022-04-17
85629,4931,2022-04-10
85630,2686,2022-05-14
85631,6307,2022-04-12
85632,920,2022-04-26
85633,8761,2022-05-05
85634,4149,2022-05-28
85635,2360,2022-05-04
85636,1516,2022-05-15
85637,817,2022-05-19
85638,1746,2022-06-04
85639,3120,2022-06-07
85640,7365,2022-05-08
85641,1516,2022-06-20
85642,6592,2022-04-30
85643,2698,2022-05-25
85644,7319,2022-05-24
85645,7371,2022-06-15
85646,2978,2022-05-21
85647,2978,2022-04-05
85648,4841,2022-05-26
85649,5531,2022-05-23
85650,4499,2022-05-03
85651,2926,2022-05-17
85652,6273,2022-06-12
85653,2686,2022-05-25
85654,5339,2022-06-06
85655,1516,2022-04-08
85656,8000,2022-06-02
85657,5970,2022-04-16
85658,648,2022-05-23
85659,5832,2022-04-14
85660,3505,2022-04-21
85661,3002,2022-06-16
85662,5531,2022-04-13
85663,2978,2022-06-05
85664,5592,2022-04-30
85665,1847,2022-05-20
85666,6202,2022-06-13
85667,6090,2022-06-04
85668,6307,2022-04-08
85669,4931,2022-04-11
85670,5330,2022-06-22
85671,60,2022-06-11
85672,3817,2022-04-02
85673,5592,2022-05-15
85674,7654,2022-04-18
85675,140,2022-04-22
85676,4931,2022-04-20
85677,3569,2022-04-28
85678,7811,2022-05-02
85679,7873,2022-06-21
85680,4613,2022-04-16
85681,5531,2022-06-02
85682,7833,2022-06-17
85683,2570,2022-04-28
85684,5080,2022-05-23
85685,5832,2022-05-20
85686,4931,2022-04-09
85687,174,2022-06-16
85688,817,2022-05-14
85689,4931,2022-06-12
85690,4931,2022-06-08
85691,7153,2022-04-04
85692,1999,2022-05-14
85693,335,2022-06-27
85694,4672,2022-06-15
85695,3603,2022-05-28
85696,8845,2022-05-13
85697,2978,2022-04-19
85698,1516,2022-06-11
85699,7262,2022-05-23
85700,1516,2022-06-03
85701,3505,2022-04-03
85702,5592,2022-05-10
85703,5461,2022-04-22
85704,104,2022-05-30
85705,817,2022-04-10
85706,4931,2022-05-21
85707,2481,2022-04-03
85708,8273,2022-05-29
85709,1516,2022-05-07
85710,3815,2022-06-08
85711,1516,2022-05-24
85712,7083,2022-05-08
85713,2570,2022-06-01
85714,2978,2022-05-28
85715,6784,2022-05-28
85716,2978,2022-06-09
85717,5973,2022-04-27
85718,4931,2022-06-06
85719,2978,2022-06-01
85720,3238,2022-04-07
85721,4499,2022-05-02
85722,5592,2022-04-02
85723,817,2022-04-04
85724,4972,2022-06-16
85725,3799,2022-04-17
85726,4703,2022-04-07
85727,8419,2022-04-12
85728,280,2022-06-02
85729,6307,2022-04-05
85730,7431,2022-06-07
85731,5531,2022-04-27
85732,5262,2022-04-26
85733,8864,2022-04-09
85734,3815,2022-04-08
85735,5531,2022-04-07
85736,5832,2022-05-31
85737,777,2022-06-16
85738,3613,2022-04-22
85739,4982,2022-05-17
85740,2978,2022-06-03
85741,2978,2022-05-04
85742,8975,2022-05-02
85743,8585,2022-05-05
85744,817,2022-05-06
85745,8142,2022-04-17
85746,7638,2022-04-23
85747,2978,2022-06-21
85748,3585,2022-04-06
85749,3771,2022-06-09
85750,7003,2022-05-20
85751,4580,2022-04-16
85752,6307,2022-04-21
85753,4931,2022-05-26
85754,8592,2022-06-01
85755,5531,2022-04-25
85756,4499,2022-04-15
85757,4931,2022-05-02
85758,5832,2022-04-04
85759,8699,2022-05-25
85760,48,2022-06-19
85761,817,2022-06-05
85762,817,2022-06-02
85763,7013,2022-05-17
85764,8427,2022-06-15
85765,6257,2022-06-18
85766,5461,2022-04-14
85767,1516,2022-05-02
85768,3799,2022-04-09
85769,2978,2022-06-09
85770,6998,2022-05-04
85771,5262,2022-06-08
85772,5354,2022-04-05
85773,2608,2022-04-26
85774,3001,2022-06-05
85775,4931,2022-04-02
85776,7811,2022-04-14
85777,4567,2022-04-30
85778,5339,2022-06-08
85779,4931,2022-04-12
85780,8989,2022-05-09
85781,5531,2022-04-03
85782,817,2022-05-12
85783,4788,2022-06-06
85784,7198,2022-05-09
85785,6307,2022-06-17
85786,7931,2022-06-27
85787,5531,2022-04-02
85788,8273,2022-05-14
85789,6090,2022-06-28
85790,1846,2022-06-23
85791,1516,2022-06-16
85792,7778,2022-04-20
85793,817,2022-04-28
85794,817,2022-04-30
85795,4931,2022-06-07
85796,2978,2022-04-22
85797,5531,2022-05-15
85798,4499,2022-04-03
85799,5531,2022-05-17
85800,3526,2022-06-21
85801,5461,2022-06-15
85802,570,2022-04-27
85803,4703,2022-04-08
