productId,productname,price,stock,description,merchant_id
5923,Set_4859,69.25,178,Product Set_4859,1
5924,Set_44177,179.28,939,Product Set_44177,1
5925,Set_29791,150.62,260,Product Set_29791,1
5926,Set_9025,472.82,277,Product Set_9025,1
5927,Set_992,152.94,528,Product Set_992,1
5928,Set_9010,136.34,792,Product Set_9010,1
5929,Set_23889,233.21,728,Product Set_23889,1
5930,Set_24234,425.13,161,Product Set_24234,1
5931,Set_10653,344.61,220,Product Set_10653,1
5932,Set_5126,484.09,72,Product Set_5126,1
5933,Set_8418,370.2,374,Product Set_8418,1
5934,Set_52290,254.38,364,Product Set_52290,2
5935,Set_50866,168.46,137,Product Set_50866,1
5936,Set_8950,457.26,936,Product Set_8950,1
5937,Set_11261,215.04,196,Product Set_11261,2
5938,Set_50512,315.62,310,Product Set_50512,2
5939,Set_52261,454.85,116,Product Set_52261,1
5940,Set_373,488.72,769,Product Set_373,2
5941,Set_21819,429.72,652,Product Set_21819,1
5942,Set_35389,183.78,975,Product Set_35389,1
5943,Set_12775,84.51,967,Product Set_12775,2
5944,Set_60150,398.48,663,Product Set_60150,2
5945,Set_38716,442.44,29,Product Set_38716,1
5946,Set_29197,336.87,164,Product Set_29197,1
5947,Set_34077,294.79,298,Product Set_34077,1
5948,Set_32926,373.87,291,Product Set_32926,1
5949,Set_55352,118.21,405,Product Set_55352,1
5950,Set_17187,414.42,204,Product Set_17187,1
5951,Set_43363,386.61,510,Product Set_43363,2
5952,Set_47625,255.04,181,Product Set_47625,1
5953,Set_46721,265.8,20,Product Set_46721,1
5954,Set_45720,210.87,346,Product Set_45720,1
5955,Set_21208,68.64,258,Product Set_21208,1
5956,Set_59272,203.87,149,Product Set_59272,1
5957,Set_55175,384.59,507,Product Set_55175,2
5958,Set_14729,343.34,205,Product Set_14729,1
5959,Set_9301,228.27,812,Product Set_9301,2
5960,Set_4409,193.44,932,Product Set_4409,1
5961,Set_6678,79.73,187,Product Set_6678,1
5962,Set_59130,147.24,100,Product Set_59130,1
5963,Set_7061,176.59,949,Product Set_7061,1
5964,Set_51780,106.88,822,Product Set_51780,1
5965,Set_33039,254.32,15,Product Set_33039,1
5966,Set_14737,458.66,790,Product Set_14737,1
5967,Set_6914,130.31,727,Product Set_6914,1
5968,Set_4679,429.82,775,Product Set_4679,1
5969,Set_19819,300.49,820,Product Set_19819,1
5970,Set_65301,228.62,740,Product Set_65301,1
5971,Set_11977,413.73,751,Product Set_11977,1
5972,Set_23200,376.33,471,Product Set_23200,1
5973,Set_57415,294.01,35,Product Set_57415,1
5974,Set_7395,254.76,757,Product Set_7395,1
5975,Set_15471,403.35,71,Product Set_15471,1
5976,Set_24817,112.99,643,Product Set_24817,2
5977,Set_26905,449.86,308,Product Set_26905,2
5978,Set_47525,245.15,295,Product Set_47525,1
5979,Set_45005,103.92,352,Product Set_45005,1
5980,Set_62860,245.4,854,Product Set_62860,2
5981,Set_52763,147.17,189,Product Set_52763,2
5982,Set_53752,487.32,783,Product Set_53752,2
5983,Set_44952,453.5,528,Product Set_44952,2
5984,Set_33055,420.97,699,Product Set_33055,2
5985,Set_42970,220.15,340,Product Set_42970,2
5986,Set_48521,179.14,377,Product Set_48521,2
5987,Set_52626,324.25,606,Product Set_52626,2
5988,Set_36325,375.96,270,Product Set_36325,1
5989,Set_32412,247.17,477,Product Set_32412,2
5990,Set_19382,211.81,663,Product Set_19382,1
5991,Set_36635,496.19,378,Product Set_36635,1
5992,Set_38079,267.01,447,Product Set_38079,1
5993,Set_41372,399.49,994,Product Set_41372,1
5994,Set_53797,395.38,57,Product Set_53797,1
5995,Set_63509,61.69,131,Product Set_63509,2
5996,Set_18848,157.34,311,Product Set_18848,2
5997,Set_64223,144.06,176,Product Set_64223,1
5998,Set_14671,427.03,18,Product Set_14671,2
5999,Set_18820,101.05,908,Product Set_18820,1
6000,Set_14818,292.25,92,Product Set_14818,1
6001,Set_40142,173.84,670,Product Set_40142,2
6002,Set_33028,455.46,1000,Product Set_33028,1
6003,Set_63978,335.63,912,Product Set_63978,1
6004,Set_31469,350.97,780,Product Set_31469,1
6005,Set_52026,427.63,168,Product Set_52026,1
6006,Set_16425,482.44,713,Product Set_16425,1
6007,Set_62296,107.74,120,Product Set_62296,1
6008,Set_28177,440.82,858,Product Set_28177,1
6009,Set_1713,497.42,311,Product Set_1713,1
6010,Set_3339,142.96,190,Product Set_3339,1
6011,Set_49456,278.11,937,Product Set_49456,1
6012,Set_38374,117.18,909,Product Set_38374,2
6013,Set_17842,346.71,241,Product Set_17842,2
6014,Set_35556,259.6,114,Product Set_35556,1
6015,Set_16950,453.39,320,Product Set_16950,1
6016,Set_60183,318.36,675,Product Set_60183,1
6017,Set_33579,426.15,17,Product Set_33579,1
6018,Set_53714,312.0,511,Product Set_53714,2
6019,Set_60953,299.73,865,Product Set_60953,2
6020,Set_11706,124.11,398,Product Set_11706,2
6021,Set_19307,312.25,942,Product Set_19307,1
6022,Set_52863,182.04,80,Product Set_52863,1
6023,Set_46788,494.03,631,Product Set_46788,2
6024,Set_36466,426.43,382,Product Set_36466,1
6025,Set_56557,254.3,550,Product Set_56557,1
6026,Set_25819,498.06,902,Product Set_25819,1
6027,Set_2058,200.24,560,Product Set_2058,1
6028,Set_5792,457.27,516,Product Set_5792,1
6029,Set_48044,247.89,643,Product Set_48044,1
6030,Set_7398,481.45,193,Product Set_7398,1
6031,Set_11049,314.84,458,Product Set_11049,1
6032,Set_17387,323.0,422,Product Set_17387,1
6033,Set_33684,243.6,604,Product Set_33684,1
6034,Set_34420,453.67,818,Product Set_34420,1
6035,Set_34443,147.33,554,Product Set_34443,2
6036,Set_11905,144.33,929,Product Set_11905,1
6037,Set_16635,52.89,661,Product Set_16635,1
6038,Set_19446,487.86,562,Product Set_19446,2
6039,Set_4477,138.74,922,Product Set_4477,1
6040,Set_25886,467.9,598,Product Set_25886,2
6041,Set_13357,258.66,609,Product Set_13357,1
6042,Set_19978,354.08,27,Product Set_19978,2
6043,Set_8113,238.48,978,Product Set_8113,2
6044,Set_24901,311.09,957,Product Set_24901,1
6045,Set_3341,118.71,95,Product Set_3341,2
6046,Set_11687,439.79,469,Product Set_11687,1
6047,Set_33123,441.9,284,Product Set_33123,2
6048,Set_14847,392.05,225,Product Set_14847,2
6049,Set_39332,313.35,45,Product Set_39332,2
6050,Set_35326,207.91,290,Product Set_35326,1
6051,Set_8113,487.32,115,Product Set_8113,1
6052,Set_21313,303.74,873,Product Set_21313,2
6053,Set_28482,284.89,248,Product Set_28482,1
6054,Set_54913,269.23,829,Product Set_54913,1
6055,Set_46305,438.53,51,Product Set_46305,1
6056,Set_24112,487.14,513,Product Set_24112,1
6057,Set_65071,287.77,224,Product Set_65071,2
6058,Set_53274,387.02,783,Product Set_53274,1
6059,Set_22010,297.48,820,Product Set_22010,1
6060,Set_50728,453.96,914,Product Set_50728,2
6061,Set_64480,457.69,123,Product Set_64480,2
6062,Set_59131,435.73,531,Product Set_59131,2
6063,Set_17818,195.52,510,Product Set_17818,1
6064,Set_53228,213.98,308,Product Set_53228,1
6065,Set_57644,385.23,305,Product Set_57644,1
6066,Set_21029,340.03,174,Product Set_21029,1
6067,Set_25967,124.66,876,Product Set_25967,1
6068,Set_10612,344.42,18,Product Set_10612,1
6069,Set_6955,194.92,545,Product Set_6955,2
6070,Set_8583,306.85,260,Product Set_8583,1
6071,Set_2968,432.19,176,Product Set_2968,1
6072,Set_54803,454.19,843,Product Set_54803,1
6073,Set_12642,116.33,149,Product Set_12642,1
6074,Set_24420,431.34,889,Product Set_24420,1
6075,Set_2966,90.06,229,Product Set_2966,1
6076,Set_7677,108.35,294,Product Set_7677,2
6077,Set_35280,101.11,715,Product Set_35280,2
6078,Set_40291,274.71,225,Product Set_40291,2
6079,Set_2078,482.14,854,Product Set_2078,1
6080,Set_33903,242.39,969,Product Set_33903,2
6081,Set_7206,389.04,220,Product Set_7206,2
6082,Set_51231,367.19,272,Product Set_51231,2
6083,Set_33244,90.22,647,Product Set_33244,1
6084,Set_44792,103.63,63,Product Set_44792,1
6085,Set_55638,404.13,933,Product Set_55638,1
6086,Set_44427,67.37,868,Product Set_44427,1
6087,Set_42904,244.15,593,Product Set_42904,1
6088,Set_6685,461.93,166,Product Set_6685,1
6089,Set_2338,79.01,258,Product Set_2338,1
6090,Set_2469,175.24,343,Product Set_2469,1
6091,Set_33970,73.14,171,Product Set_33970,1
6092,Set_24970,486.45,939,Product Set_24970,2
6093,Set_39037,216.19,981,Product Set_39037,1
6094,Set_38314,487.61,833,Product Set_38314,2
6095,Set_9986,257.27,863,Product Set_9986,1
6096,Set_58695,404.2,203,Product Set_58695,1
6097,Set_2566,184.32,150,Product Set_2566,1
6098,Set_45561,188.4,203,Product Set_45561,2
6099,Set_16825,310.08,231,Product Set_16825,2
6100,Set_27090,311.88,833,Product Set_27090,2
6101,Set_14018,115.33,800,Product Set_14018,1
6102,Set_43283,262.98,169,Product Set_43283,1
6103,Set_15282,482.55,547,Product Set_15282,1
6104,Set_13988,199.05,254,Product Set_13988,1
6105,Set_18141,348.86,237,Product Set_18141,1
6106,Set_28446,73.11,121,Product Set_28446,2
6107,Set_9204,290.13,427,Product Set_9204,2
6108,Set_1689,119.57,15,Product Set_1689,1
6109,Set_11477,249.36,557,Product Set_11477,1
6110,Set_55267,310.52,754,Product Set_55267,1
6111,Set_34529,444.8,215,Product Set_34529,1
6112,Set_43215,420.71,711,Product Set_43215,1
6113,Set_22124,439.54,810,Product Set_22124,1
6114,Set_33291,388.41,324,Product Set_33291,1
6115,Set_37616,121.2,163,Product Set_37616,2
6116,Set_6324,82.81,951,Product Set_6324,1
6117,Set_33236,155.97,780,Product Set_33236,2
6118,Set_43650,237.81,282,Product Set_43650,1
6119,Set_16152,346.5,848,Product Set_16152,1
6120,Set_37122,441.92,26,Product Set_37122,1
6121,Set_11421,427.09,507,Product Set_11421,1
6122,Set_58177,385.43,811,Product Set_58177,1
6123,Set_7471,83.23,555,Product Set_7471,1
6124,Set_53404,68.85,358,Product Set_53404,1
6125,Set_35076,469.55,41,Product Set_35076,1
6126,Set_51113,85.6,636,Product Set_51113,1
6127,Set_35565,245.15,948,Product Set_35565,2
6128,Set_52389,290.22,761,Product Set_52389,1
6129,Set_28250,400.89,669,Product Set_28250,2
6130,Set_31489,209.13,332,Product Set_31489,2
6131,Set_43239,61.39,445,Product Set_43239,1
6132,Set_51148,394.37,93,Product Set_51148,1
6133,Set_22145,220.89,51,Product Set_22145,1
6134,Set_24637,432.26,950,Product Set_24637,1
6135,Set_22027,213.97,237,Product Set_22027,2
6136,Set_22190,423.14,478,Product Set_22190,1
6137,Set_2756,459.71,677,Product Set_2756,1
6138,Set_3639,133.1,158,Product Set_3639,1
6139,Set_19848,461.5,1,Product Set_19848,1
6140,Set_60090,216.79,572,Product Set_60090,1
6141,Set_24204,333.88,730,Product Set_24204,2
6142,Set_25353,441.14,915,Product Set_25353,2
6143,Set_24688,405.19,832,Product Set_24688,1
6144,Set_48138,142.4,767,Product Set_48138,1
6145,Set_31626,360.72,330,Product Set_31626,1
6146,Set_44352,316.74,705,Product Set_44352,2
6147,Set_9450,475.03,54,Product Set_9450,2
6148,Set_46048,463.29,890,Product Set_46048,2
6149,Set_50127,489.01,91,Product Set_50127,1
6150,Set_1017,492.61,36,Product Set_1017,2
6151,Set_25264,113.65,569,Product Set_25264,1
6152,Set_5453,140.22,843,Product Set_5453,2
6153,Set_65116,468.37,822,Product Set_65116,1
6154,Set_23101,277.02,291,Product Set_23101,1
6155,Set_27116,152.48,262,Product Set_27116,1
6156,Set_6809,424.96,198,Product Set_6809,1
6157,Set_5355,329.54,717,Product Set_5355,1
6158,Set_27756,184.53,442,Product Set_27756,1
6159,Set_45508,407.42,277,Product Set_45508,1
6160,Set_35233,311.29,595,Product Set_35233,1
6161,Set_10791,464.15,962,Product Set_10791,1
6162,Set_6677,185.06,572,Product Set_6677,1
6163,Set_34060,138.94,996,Product Set_34060,1
6164,Set_60676,314.73,304,Product Set_60676,1
6165,Set_7957,215.55,596,Product Set_7957,1
6166,Set_57966,361.56,100,Product Set_57966,1
6167,Set_24384,480.98,857,Product Set_24384,2
6168,Set_43001,81.97,465,Product Set_43001,1
6169,Set_16952,460.87,968,Product Set_16952,2
6170,Set_37945,247.2,803,Product Set_37945,1
6171,Set_48522,378.26,871,Product Set_48522,1
6172,Set_13486,306.48,29,Product Set_13486,1
6173,Set_591,59.82,236,Product Set_591,1
6174,Set_12189,448.32,262,Product Set_12189,2
6175,Set_1230,280.38,534,Product Set_1230,1
6176,Set_10047,281.54,672,Product Set_10047,1
6177,Set_35523,100.86,563,Product Set_35523,1
6178,Set_6379,304.05,60,Product Set_6379,1
6179,Set_34004,269.32,744,Product Set_34004,1
6180,Set_15492,425.85,565,Product Set_15492,1
6181,Set_41889,431.51,224,Product Set_41889,1
6182,Set_171,469.36,529,Product Set_171,1
6183,Set_2490,413.39,822,Product Set_2490,2
6184,Set_37083,423.26,33,Product Set_37083,1
6185,Set_57632,380.05,472,Product Set_57632,2
6186,Set_53734,249.24,220,Product Set_53734,1
6187,Set_36755,194.3,140,Product Set_36755,2
6188,Set_21992,169.3,794,Product Set_21992,1
6189,Set_25843,379.89,149,Product Set_25843,1
6190,Set_22086,53.14,93,Product Set_22086,1
6191,Set_11222,140.4,41,Product Set_11222,2
6192,Set_18767,440.98,910,Product Set_18767,1
6193,Set_44297,73.05,193,Product Set_44297,1
6194,Set_63976,77.41,610,Product Set_63976,1
6195,Set_29230,194.39,425,Product Set_29230,2
6196,Set_18324,451.62,945,Product Set_18324,2
6197,Set_16372,334.88,151,Product Set_16372,1
6198,Set_36181,192.91,48,Product Set_36181,1
6199,Set_27991,390.15,743,Product Set_27991,1
6200,Set_35125,215.24,640,Product Set_35125,1
6201,Set_27430,430.55,284,Product Set_27430,2
6202,Set_15756,366.11,530,Product Set_15756,2
6203,Set_40202,180.36,901,Product Set_40202,2
6204,Set_39434,381.29,732,Product Set_39434,1
6205,Set_21775,213.43,800,Product Set_21775,1
6206,Set_45150,400.45,341,Product Set_45150,1
6207,Set_20289,283.04,66,Product Set_20289,2
6208,Set_13693,220.33,523,Product Set_13693,1
6209,Set_19180,338.37,220,Product Set_19180,2
6210,Set_26222,448.51,847,Product Set_26222,1
6211,Set_54609,200.13,581,Product Set_54609,1
6212,Set_26793,402.06,728,Product Set_26793,2
6213,Set_25265,265.57,23,Product Set_25265,1
6214,Set_19680,141.75,894,Product Set_19680,2
6215,Set_41503,259.13,18,Product Set_41503,1
6216,Set_39003,340.25,541,Product Set_39003,1
6217,Set_26123,223.06,133,Product Set_26123,1
6218,Set_33783,339.94,315,Product Set_33783,1
6219,Set_60029,399.71,497,Product Set_60029,2
6220,Set_23695,237.13,954,Product Set_23695,1
6221,Set_12028,405.71,361,Product Set_12028,1
6222,Set_20797,179.93,56,Product Set_20797,1
6223,Set_42312,61.8,345,Product Set_42312,1
6224,Set_64357,190.03,106,Product Set_64357,1
6225,Set_35324,326.76,712,Product Set_35324,1
6226,Set_65351,447.93,191,Product Set_65351,1
6227,Set_12635,478.95,67,Product Set_12635,1
6228,Set_4543,440.59,959,Product Set_4543,1
6229,Set_37880,110.74,547,Product Set_37880,1
6230,Set_61433,225.43,400,Product Set_61433,1
6231,Set_48176,307.57,371,Product Set_48176,1
6232,Set_39889,348.9,88,Product Set_39889,1
6233,Set_53172,181.22,278,Product Set_53172,2
6234,Set_19606,243.65,33,Product Set_19606,1
6235,Set_32882,98.34,395,Product Set_32882,1
6236,Set_20290,52.06,202,Product Set_20290,2
6237,Set_61232,315.47,329,Product Set_61232,1
6238,Set_957,209.7,192,Product Set_957,1
6239,Set_26138,341.81,927,Product Set_26138,1
6240,Set_55352,111.04,976,Product Set_55352,1
6241,Set_35183,233.02,294,Product Set_35183,2
6242,Set_28304,206.77,615,Product Set_28304,1
6243,Set_17185,157.22,840,Product Set_17185,1
6244,Set_39729,233.51,330,Product Set_39729,1
6245,Set_7022,308.3,638,Product Set_7022,2
6246,Set_45310,384.56,776,Product Set_45310,1
6247,Set_43619,467.39,458,Product Set_43619,1
6248,Set_39031,147.41,82,Product Set_39031,1
6249,Set_57263,446.54,400,Product Set_57263,1
6250,Set_56852,428.19,889,Product Set_56852,1
6251,Set_39850,435.6,360,Product Set_39850,2
6252,Set_26947,194.76,504,Product Set_26947,2
6253,Set_38575,204.15,322,Product Set_38575,2
6254,Set_65477,449.77,867,Product Set_65477,2
6255,Set_60036,383.33,195,Product Set_60036,2
6256,Set_11063,421.34,229,Product Set_11063,2
6257,Set_33063,499.43,817,Product Set_33063,1
6258,Set_50086,315.81,985,Product Set_50086,1
6259,Set_42243,229.15,216,Product Set_42243,1
6260,Set_35294,248.89,939,Product Set_35294,1
6261,Set_53619,142.09,806,Product Set_53619,1
6262,Set_35443,164.55,960,Product Set_35443,1
6263,Set_31663,486.07,881,Product Set_31663,1
6264,Set_13050,166.36,814,Product Set_13050,1
6265,Set_10940,58.7,828,Product Set_10940,2
6266,Set_5599,321.28,769,Product Set_5599,1
6267,Set_44132,331.24,488,Product Set_44132,2
6268,Set_24236,388.58,728,Product Set_24236,1
6269,Set_61847,149.92,186,Product Set_61847,1
6270,Set_33421,388.66,155,Product Set_33421,1
6271,Set_42436,194.73,959,Product Set_42436,1
6272,Set_41347,174.1,570,Product Set_41347,1
6273,Set_8367,133.72,897,Product Set_8367,1
6274,Set_51084,212.35,1,Product Set_51084,1
6275,Set_4614,279.09,717,Product Set_4614,2
6276,Set_25196,272.51,288,Product Set_25196,1
6277,Set_3134,107.15,909,Product Set_3134,1
6278,Set_33354,415.83,264,Product Set_33354,1
6279,Set_63878,388.85,748,Product Set_63878,1
6280,Set_472,272.15,889,Product Set_472,1
6281,Set_51206,286.16,573,Product Set_51206,1
6282,Set_12790,70.13,892,Product Set_12790,1
6283,Set_61072,498.43,883,Product Set_61072,1
6284,Set_19427,164.79,588,Product Set_19427,1
6285,Set_19670,123.92,473,Product Set_19670,1
6286,Set_64780,161.81,978,Product Set_64780,2
6287,Set_23054,283.7,76,Product Set_23054,1
6288,Set_29797,245.1,131,Product Set_29797,1
6289,Set_8555,351.17,211,Product Set_8555,1
6290,Set_3303,337.15,909,Product Set_3303,1
6291,Set_33481,233.08,387,Product Set_33481,1
6292,Set_15027,491.62,213,Product Set_15027,1
6293,Set_64232,484.54,812,Product Set_64232,1
6294,Set_2964,388.63,583,Product Set_2964,1
6295,Set_33800,105.39,733,Product Set_33800,1
6296,Set_15641,192.43,81,Product Set_15641,2
6297,Set_40629,332.73,571,Product Set_40629,1
6298,Set_60132,286.85,927,Product Set_60132,1
6299,Set_4403,156.27,811,Product Set_4403,2
6300,Set_60014,52.66,756,Product Set_60014,1
6301,Set_53720,338.64,356,Product Set_53720,1
6302,Set_17092,197.28,859,Product Set_17092,1
6303,Set_6140,345.37,751,Product Set_6140,1
6304,Set_17059,143.09,89,Product Set_17059,1
6305,Set_18524,393.31,69,Product Set_18524,1
6306,Set_10746,200.23,154,Product Set_10746,1
6307,Set_56410,110.13,264,Product Set_56410,1
6308,Set_38373,78.42,270,Product Set_38373,1
6309,Set_50332,381.06,77,Product Set_50332,1
6310,Set_36339,91.95,502,Product Set_36339,1
6311,Set_50370,436.84,613,Product Set_50370,1
6312,Set_57934,81.47,493,Product Set_57934,1
6313,Set_48168,397.42,823,Product Set_48168,1
6314,Set_35314,464.84,324,Product Set_35314,1
6315,Set_44517,178.62,990,Product Set_44517,1
6316,Set_42000,125.7,843,Product Set_42000,1
6317,Set_22745,270.18,80,Product Set_22745,1
6318,Set_48343,399.92,870,Product Set_48343,2
6319,Set_64422,200.44,765,Product Set_64422,2
6320,Set_2565,227.16,846,Product Set_2565,1
6321,Set_30496,497.32,292,Product Set_30496,1
6322,Set_29813,60.04,609,Product Set_29813,1
6323,Set_53496,75.68,883,Product Set_53496,1
6324,Set_5488,472.17,645,Product Set_5488,2
6325,Set_54602,387.82,964,Product Set_54602,1
6326,Set_44666,363.43,174,Product Set_44666,2
6327,Set_2682,263.71,495,Product Set_2682,1
6328,Set_5968,63.65,209,Product Set_5968,2
6329,Set_34761,64.11,174,Product Set_34761,1
6330,Set_135,68.0,467,Product Set_135,1
6331,Set_9415,325.73,724,Product Set_9415,1
6332,Set_46920,399.96,859,Product Set_46920,1
6333,Set_64970,307.92,682,Product Set_64970,1
6334,Set_51527,132.15,912,Product Set_51527,1
6335,Set_28075,363.79,378,Product Set_28075,1
6336,Set_10967,59.72,847,Product Set_10967,1
6337,Set_57428,330.43,595,Product Set_57428,1
6338,Set_53711,135.67,575,Product Set_53711,1
6339,Set_51693,170.35,374,Product Set_51693,1
6340,Set_22991,285.4,307,Product Set_22991,1
6341,Set_57394,394.63,553,Product Set_57394,1
6342,Set_26299,113.04,434,Product Set_26299,1
6343,Set_44720,242.54,356,Product Set_44720,1
6344,Set_37418,69.4,778,Product Set_37418,1
6345,Set_5293,80.28,205,Product Set_5293,2
6346,Set_15059,126.24,872,Product Set_15059,1
6347,Set_2984,339.72,603,Product Set_2984,1
6348,Set_46990,427.57,825,Product Set_46990,1
6349,Set_51267,286.21,318,Product Set_51267,1
6350,Set_47438,348.43,141,Product Set_47438,1
6351,Set_45401,209.59,861,Product Set_45401,1
6352,Set_63124,174.33,94,Product Set_63124,1
6353,Set_57362,154.57,310,Product Set_57362,1
6354,Set_48588,55.22,582,Product Set_48588,1
6355,Set_56049,192.7,766,Product Set_56049,1
6356,Set_54702,367.52,719,Product Set_54702,1
6357,Set_58550,205.38,968,Product Set_58550,1
6358,Set_33763,377.78,214,Product Set_33763,1
6359,Set_28687,280.64,552,Product Set_28687,1
6360,Set_48109,355.41,796,Product Set_48109,1
6361,Set_4327,305.81,369,Product Set_4327,1
6362,Set_39454,94.24,628,Product Set_39454,1
6363,Set_23036,410.46,623,Product Set_23036,1
6364,Set_62465,150.62,543,Product Set_62465,1
6365,Set_46897,330.68,749,Product Set_46897,1
6366,Set_46549,367.99,515,Product Set_46549,1
6367,Set_31522,184.62,308,Product Set_31522,1
6368,Set_33227,270.07,245,Product Set_33227,1
6369,Set_2122,54.52,209,Product Set_2122,1
6370,Set_50148,112.42,459,Product Set_50148,1
6371,Set_61986,462.06,475,Product Set_61986,1
6372,Set_43233,418.01,877,Product Set_43233,1
6373,Set_38983,387.49,405,Product Set_38983,1
6374,Set_60724,296.12,283,Product Set_60724,1
6375,Set_37,310.51,570,Product Set_37,1
6376,Set_40643,77.19,706,Product Set_40643,1
6377,Set_57344,241.04,2,Product Set_57344,1
6378,Set_39402,396.52,883,Product Set_39402,1
6379,Set_29838,121.88,693,Product Set_29838,2
6380,Set_11827,144.49,300,Product Set_11827,2
6381,Set_48318,446.47,405,Product Set_48318,1
6382,Set_38633,264.21,676,Product Set_38633,1
6383,Set_4219,400.51,343,Product Set_4219,2
6384,Set_7117,481.29,459,Product Set_7117,1
6385,Set_47251,365.19,33,Product Set_47251,1
6386,Set_8994,69.88,457,Product Set_8994,2
6387,Set_16625,212.0,728,Product Set_16625,2
6388,Set_13779,404.28,52,Product Set_13779,2
6389,Set_45801,315.44,537,Product Set_45801,2
6390,Set_19131,55.29,997,Product Set_19131,2
6391,Set_57043,158.18,984,Product Set_57043,2
6392,Set_37852,372.04,498,Product Set_37852,1
6393,Set_3983,395.22,581,Product Set_3983,2
6394,Set_41852,334.65,304,Product Set_41852,2
6395,Set_39308,246.74,963,Product Set_39308,2
6396,Set_32240,476.08,877,Product Set_32240,1
6397,Set_813,306.64,635,Product Set_813,1
6398,Set_55453,168.57,806,Product Set_55453,1
6399,Set_25849,100.94,186,Product Set_25849,1
6400,Set_24290,305.43,66,Product Set_24290,1
6401,Set_44687,441.94,706,Product Set_44687,1
6402,Set_43594,203.7,120,Product Set_43594,1
6403,Set_55692,141.97,239,Product Set_55692,1
6404,Set_63588,472.79,850,Product Set_63588,1
6405,Set_37515,150.85,310,Product Set_37515,1
6406,Set_17397,384.55,1000,Product Set_17397,1
6407,Set_38977,496.14,954,Product Set_38977,1
6408,Set_29308,114.98,990,Product Set_29308,1
6409,Set_61738,154.48,436,Product Set_61738,1
6410,Set_13625,277.05,844,Product Set_13625,1
6411,Set_29471,455.31,25,Product Set_29471,1
6412,Set_21847,400.2,888,Product Set_21847,1
6413,Set_26627,287.9,584,Product Set_26627,1
6414,Set_16980,102.25,694,Product Set_16980,1
6415,Set_32837,115.72,361,Product Set_32837,1
6416,Set_909,185.17,309,Product Set_909,1
6417,Set_27288,250.64,13,Product Set_27288,1
6418,Set_1497,320.61,13,Product Set_1497,1
6419,Set_30660,317.38,638,Product Set_30660,2
6420,Set_14820,99.53,923,Product Set_14820,1
6421,Set_36301,104.24,365,Product Set_36301,1
6422,Set_64329,358.86,449,Product Set_64329,1
6423,Set_23311,288.68,975,Product Set_23311,2
6424,Set_12690,438.62,380,Product Set_12690,1
6425,Set_62352,375.98,706,Product Set_62352,2
6426,Set_40857,462.93,505,Product Set_40857,2
6427,Set_50238,410.53,676,Product Set_50238,1
6428,Set_43175,184.03,877,Product Set_43175,2
6429,Set_64377,66.08,473,Product Set_64377,2
6430,Set_19898,176.63,131,Product Set_19898,1
6431,Set_41882,217.82,650,Product Set_41882,1
6432,Set_56602,340.78,830,Product Set_56602,1
6433,Set_24379,387.93,291,Product Set_24379,1
6434,Set_31614,447.84,467,Product Set_31614,1
6435,Set_47335,340.93,960,Product Set_47335,1
6436,Set_62633,117.04,308,Product Set_62633,1
6437,Set_44874,147.06,551,Product Set_44874,1
6438,Set_5429,165.47,542,Product Set_5429,1
6439,Set_32867,143.1,121,Product Set_32867,2
6440,Set_26292,119.34,85,Product Set_26292,1
6441,Set_2169,227.7,501,Product Set_2169,1
6442,Set_7384,155.68,454,Product Set_7384,1
6443,Set_62447,245.99,466,Product Set_62447,1
6444,Set_15810,191.3,622,Product Set_15810,1
6445,Set_52949,249.86,394,Product Set_52949,1
6446,Set_13216,117.37,506,Product Set_13216,1
6447,Set_40240,135.87,534,Product Set_40240,1
6448,Set_39676,247.27,714,Product Set_39676,2
6449,Set_54430,148.21,333,Product Set_54430,1
6450,Set_18849,339.25,297,Product Set_18849,1
6451,Set_13031,192.91,542,Product Set_13031,2
6452,Set_35013,189.99,666,Product Set_35013,1
6453,Set_28368,54.94,396,Product Set_28368,1
6454,Set_4254,249.5,920,Product Set_4254,2
6455,Set_34363,216.52,363,Product Set_34363,1
6456,Set_50061,391.72,451,Product Set_50061,1
6457,Set_29616,279.66,528,Product Set_29616,2
6458,Set_56889,71.84,810,Product Set_56889,1
6459,Set_32988,299.41,712,Product Set_32988,2
6460,Set_48075,228.89,602,Product Set_48075,2
6461,Set_34775,146.49,206,Product Set_34775,1
6462,Set_15283,256.43,537,Product Set_15283,1
6463,Set_47882,104.18,988,Product Set_47882,1
6464,Set_29069,181.6,110,Product Set_29069,1
6465,Set_19178,270.43,102,Product Set_19178,1
6466,Set_38587,86.12,675,Product Set_38587,1
6467,Set_42459,321.35,187,Product Set_42459,1
6468,Set_58738,269.52,995,Product Set_58738,1
6469,Set_19807,188.43,379,Product Set_19807,1
6470,Set_24286,439.51,54,Product Set_24286,1
6471,Set_62284,377.79,716,Product Set_62284,1
6472,Set_44775,249.59,603,Product Set_44775,1
6473,Set_21688,158.21,746,Product Set_21688,1
6474,Set_49057,189.58,663,Product Set_49057,1
6475,Set_20722,142.16,14,Product Set_20722,2
6476,Set_23138,387.57,716,Product Set_23138,1
6477,Set_16687,106.06,803,Product Set_16687,1
6478,Set_43261,131.87,432,Product Set_43261,1
6479,Set_25233,451.9,128,Product Set_25233,1
6480,Set_65493,273.88,313,Product Set_65493,2
6481,Set_46064,417.57,125,Product Set_46064,1
